img_id,correct_inf,inf_label,inf_conf,inf_top2diff,inf_loss
1658,0,689,52.620309591293335,45.45518159866333,11.171592712402344
1659,0,663,25.898754596710205,18.49936544895172,12.625334739685059
1660,0,371,8.92430916428566,2.3466654121875763,3.271099805831909
1661,0,653,23.99764209985733,9.353338181972504,10.080709457397461
1662,0,912,30.60367703437805,22.726157307624817,9.214099884033203
1663,0,28,42.91640520095825,34.30769443511963,7.884181022644043
1664,0,940,72.88258075714111,63.73186707496643,8.913646697998047
1665,0,705,31.177344918251038,0.4346132278442383,11.359895706176758
1666,0,663,30.399319529533386,8.851215243339539,13.51855754852295
1667,0,586,21.38286679983139,2.413603663444519,10.3562593460083
1668,0,590,16.402490437030792,3.7507787346839905,12.738299369812012
1669,0,856,86.73207759857178,79.74880933761597,17.09619903564453
1670,0,73,80.14768958091736,74.6297538280487,13.186614036560059
1671,0,923,62.24585175514221,51.99151039123535,12.743345260620117
1672,0,821,19.882525503635406,12.327912449836731,10.455852508544922
1673,0,105,31.053638458251953,18.74902993440628,13.000972747802734
1674,0,821,80.1763653755188,69.20613050460815,15.092429161071777
1675,0,856,10.042443126440048,1.9692450761795044,10.431876182556152
1676,0,906,21.31478637456894,6.855584681034088,8.745901107788086
1677,0,537,17.14169830083847,8.216934651136398,10.393238067626953
1678,0,938,44.57264840602875,24.85860586166382,9.486570358276367
1679,0,73,5.6595128029584885,0.05229450762271881,9.765856742858887
1680,0,491,24.43944811820984,9.133857488632202,10.896459579467773
1681,0,612,75.29808282852173,72.63078689575195,11.349308013916016
1682,0,689,43.50672960281372,13.496634364128113,14.504144668579102
1683,0,781,99.79709982872009,99.64998364448547,21.259855270385742
1684,0,500,29.948320984840393,24.052299559116364,9.661113739013672
1685,0,111,13.953110575675964,9.018474072217941,8.36068344116211
1686,0,798,56.98322057723999,49.758100509643555,10.901192665100098
1687,0,147,25.09326934814453,7.396210730075836,6.628424644470215
1688,0,781,12.62531578540802,0.29839128255844116,11.752620697021484
1689,0,521,11.071749031543732,1.8667623400688171,11.291784286499023
1690,0,901,25.25075376033783,8.252725005149841,13.657417297363281
1691,0,406,27.60772705078125,10.523293912410736,12.40142822265625
1692,0,43,9.657393395900726,0.06769448518753052,10.789948463439941
1693,0,856,16.734255850315094,5.56289330124855,12.351570129394531
1694,0,683,41.481706500053406,29.809796810150146,14.439055442810059
1695,0,860,56.05006217956543,49.274420738220215,9.57963752746582
1696,0,483,11.796839535236359,3.522183746099472,7.196197509765625
1697,0,557,19.298110902309418,9.089396893978119,7.299905300140381
1698,0,399,90.0199294090271,87.94808983802795,15.604992866516113
1699,0,838,8.697972446680069,0.3117755055427551,10.82568359375
1700,0,190,12.215470522642136,4.618242383003235,5.5306291580200195
1701,0,68,25.741854310035706,17.793351411819458,11.136848449707031
1702,0,699,34.429821372032166,26.749101281166077,4.0103912353515625
1703,0,392,11.968586593866348,0.5800247192382812,4.839398384094238
1704,0,488,11.214561015367508,2.2001422941684723,7.877597332000732
1705,0,940,25.04969835281372,8.471433818340302,9.010172843933105
1706,0,926,22.450190782546997,7.322259247303009,4.692959785461426
1707,0,813,59.63485836982727,54.090940952301025,14.497420310974121
1708,0,978,38.78442943096161,23.10437113046646,9.59239387512207
1709,0,164,76.36882066726685,69.8269784450531,8.38664436340332
1710,0,996,22.1904456615448,13.999941945075989,10.414152145385742
1711,0,631,26.53544843196869,16.750067472457886,14.14603042602539
1712,0,741,74.75956082344055,71.058589220047,10.891450881958008
1713,0,871,11.718033999204636,5.033109337091446,6.329843521118164
1714,0,821,61.57154440879822,52.69109606742859,7.411775588989258
1715,0,183,23.327846825122833,7.255461812019348,10.70948314666748
1716,0,781,66.88188910484314,62.81094551086426,10.728280067443848
1717,0,26,10.784603655338287,1.3603128492832184,6.989699840545654
1718,0,925,20.680390298366547,3.9338096976280212,11.369712829589844
1719,0,771,21.679769456386566,11.528951674699783,13.76628589630127
1720,0,347,18.713964521884918,2.2848770022392273,3.176591634750366
1721,0,262,77.84029245376587,69.97998356819153,13.219176292419434
1722,0,925,46.038150787353516,32.99713134765625,12.103096008300781
1723,0,715,6.08745813369751,1.8737375736236572,8.149701118469238
1724,0,912,20.99858969449997,7.471425831317902,10.316835403442383
1725,0,116,41.65487587451935,30.952435731887817,8.10918140411377
1726,0,302,24.240605533123016,8.924417197704315,8.749200820922852
1727,0,375,10.174505412578583,1.3885900378227234,9.490375518798828
1728,0,860,78.42987179756165,76.45184993743896,8.222454071044922
1729,0,73,86.59785985946655,84.16678309440613,9.440096855163574
1730,0,923,55.917155742645264,24.58168864250183,15.135088920593262
1731,0,693,18.23110282421112,2.452315390110016,6.737048149108887
1732,0,68,42.73897707462311,26.391106843948364,9.199295043945312
1733,0,921,13.832683861255646,7.493214309215546,8.381682395935059
1734,0,252,67.32465624809265,64.85617160797119,13.883014678955078
1735,0,675,42.66941547393799,35.03265380859375,11.032700538635254
1736,0,73,37.89451718330383,27.12012529373169,12.268211364746094
1737,0,993,8.298052847385406,2.3159489035606384,8.531669616699219
1738,0,540,92.217618227005,91.1562979221344,14.986613273620605
1739,0,798,74.5556116104126,68.53097081184387,10.989486694335938
1740,0,653,29.754099249839783,14.138570427894592,14.241684913635254
1741,0,73,35.73039770126343,9.559547901153564,10.902777671813965
1742,0,80,22.689659893512726,6.342655420303345,12.199932098388672
1743,0,675,47.479769587516785,13.85396122932434,14.383915901184082
1744,0,962,16.440828144550323,2.0024925470352173,8.096503257751465
1745,0,653,21.644774079322815,5.375756323337555,14.506052017211914
1746,0,294,29.64073419570923,2.979728579521179,9.656661987304688
1747,0,945,79.26690578460693,74.63935613632202,11.985832214355469
1748,0,294,21.239641308784485,0.13497918844223022,9.347987174987793
1749,0,206,35.24898588657379,6.417858600616455,12.720905303955078
1750,0,949,16.98872745037079,6.607895344495773,11.266114234924316
1751,0,583,20.855320990085602,2.3661568760871887,13.347740173339844
1752,0,465,16.534651815891266,1.6948685050010681,12.768243789672852
1753,0,532,38.64858150482178,11.487320065498352,11.491410255432129
1754,0,531,23.06852787733078,6.446123123168945,7.055715084075928
1755,0,78,8.062183856964111,1.655038446187973,8.99905776977539
1756,0,902,19.624879956245422,6.53626024723053,10.820066452026367
1757,0,565,24.583451449871063,16.30381941795349,9.951961517333984
1758,0,741,13.594970107078552,4.066433012485504,10.982767105102539
1759,0,584,24.054868519306183,4.782561957836151,8.856073379516602
1760,0,610,27.59941816329956,4.845297336578369,14.917033195495605
1761,0,73,11.237180233001709,3.1965471804142,9.161327362060547
1762,0,900,84.56726670265198,76.72485709190369,13.294679641723633
1763,0,147,15.009820461273193,0.7240995764732361,10.908517837524414
1764,0,660,13.457509875297546,5.661867558956146,9.031436920166016
1765,0,375,13.39082419872284,2.998863160610199,13.752492904663086
1766,0,183,10.032612830400467,0.6356403231620789,5.563605308532715
1767,0,335,27.887997031211853,18.517816066741943,12.828808784484863
1768,0,206,29.05568778514862,19.314152002334595,11.011358261108398
1769,0,891,16.462282836437225,9.882159531116486,9.930499076843262
1770,0,73,12.88297176361084,1.2713611125946045,9.43290901184082
1771,0,857,6.852056086063385,1.3686493039131165,9.84697437286377
1772,0,906,28.25617492198944,18.512925505638123,5.798388481140137
1773,0,856,12.112857401371002,3.498333692550659,10.701539039611816
1774,0,970,70.91614007949829,66.26217365264893,12.611128807067871
1775,0,439,13.43468427658081,4.812041670084,10.724237442016602
1776,0,860,55.77232837677002,50.204116106033325,10.78629207611084
1777,0,869,47.31077253818512,38.923242688179016,11.372968673706055
1778,0,404,29.03626263141632,11.301031708717346,13.626302719116211
1779,0,392,6.692411005496979,0.693998858332634,9.690399169921875
1780,0,279,11.56233325600624,2.1786950528621674,9.42031478881836
1781,0,623,35.669755935668945,17.638657987117767,14.952369689941406
1782,0,398,89.9859368801117,88.88534903526306,15.089946746826172
1783,0,294,50.08314251899719,43.18661093711853,10.95378589630127
1784,0,68,25.535237789154053,8.679480850696564,9.590767860412598
1785,0,405,5.160290747880936,0.07797479629516602,7.211505889892578
1786,0,794,8.32693800330162,1.0382622480392456,13.493328094482422
1787,0,741,14.56177532672882,6.778716295957565,9.313399314880371
1788,0,65,24.581295251846313,0.9038344025611877,10.311698913574219
1789,0,392,84.71463322639465,82.66013860702515,8.052665710449219
1790,0,511,62.08814978599548,50.12357234954834,13.269721031188965
1791,0,923,14.2998605966568,1.7108827829360962,9.234583854675293
1792,0,439,11.00621297955513,2.1326884627342224,7.459717273712158
1793,0,399,11.138833314180374,4.543285816907883,10.975552558898926
1794,0,714,29.343557357788086,15.504832565784454,12.295103073120117
1795,0,708,14.813435077667236,0.4807963967323303,11.481107711791992
1796,0,588,27.487722039222717,8.772572875022888,12.356621742248535
1797,0,126,16.733725368976593,4.71130833029747,11.463272094726562
1798,0,951,37.926894426345825,9.398961067199707,10.950983047485352
1799,0,1,64.61092829704285,59.87749099731445,7.546361923217773
1800,0,689,12.94565349817276,3.482428193092346,9.475954055786133
1801,0,741,28.258618712425232,22.1303328871727,11.484162330627441
1802,0,376,20.592279732227325,6.151364743709564,7.376821994781494
1803,0,821,7.508157193660736,0.08940473198890686,7.978171348571777
1804,0,741,12.611210346221924,0.8496761322021484,9.671967506408691
1805,0,590,53.357112407684326,34.58145260810852,13.983482360839844
1806,0,821,6.773604452610016,0.389360636472702,9.028059005737305
1807,0,653,23.534604907035828,15.353310108184814,8.601934432983398
1808,0,940,68.97249817848206,54.99768257141113,14.604703903198242
1809,0,5,16.449013352394104,0.779995322227478,7.801613807678223
1810,0,540,92.5466001033783,87.12331056594849,13.08080005645752
1811,0,392,5.323272198438644,0.1568324863910675,10.987375259399414
1812,0,73,87.23347187042236,84.88481044769287,11.417712211608887
1813,0,392,11.90144419670105,8.860024809837341,6.332503795623779
1814,0,73,87.73882985115051,83.10046195983887,14.870453834533691
1815,0,353,65.8182680606842,34.88195538520813,19.153583526611328
1816,0,708,22.52684086561203,7.124646008014679,10.080596923828125
1817,0,221,37.16959059238434,30.533236265182495,10.778443336486816
1818,0,189,28.67034375667572,7.248055934906006,18.113391876220703
1819,0,885,32.5836181640625,21.448053419589996,12.992666244506836
1820,0,660,16.0726398229599,8.494828641414642,7.620405197143555
1821,0,744,62.08726763725281,44.21614408493042,11.819608688354492
1822,0,310,11.300123482942581,0.6995618343353271,6.679942607879639
1823,0,744,26.15189254283905,3.7355199456214905,11.634472846984863
1824,0,147,9.082389622926712,4.310799390077591,7.856028079986572
1825,0,813,59.48055982589722,46.36886715888977,13.222832679748535
1826,0,73,93.94786953926086,92.08229184150696,15.577404022216797
1827,0,68,36.65274381637573,16.623707115650177,9.923601150512695
1828,0,188,48.284149169921875,35.7761949300766,13.555802345275879
1829,0,335,47.66806960105896,41.79025590419769,9.770163536071777
1830,0,109,72.59820103645325,51.22559070587158,10.138258934020996
1831,0,483,14.138764142990112,1.612238585948944,10.989716529846191
1832,0,491,55.28484582901001,49.708980321884155,14.273799896240234
1833,0,805,27.235329151153564,10.897661745548248,16.781076431274414
1834,0,540,65.0900661945343,59.738343954086304,9.320645332336426
1835,0,365,98.88255000114441,98.30902218818665,16.542068481445312
1836,0,551,15.26356190443039,5.789535492658615,10.778368949890137
1837,0,821,20.796938240528107,2.1411478519439697,12.87399673461914
1838,0,43,47.874340415000916,41.11563563346863,11.323034286499023
1839,0,126,67.10070371627808,50.16915798187256,12.412424087524414
1840,0,210,18.436457216739655,9.731204062700272,6.539968490600586
1841,0,885,30.84023892879486,20.587149262428284,11.201752662658691
1842,0,689,29.081889986991882,21.450501680374146,12.274133682250977
1843,0,969,26.074546575546265,7.105742394924164,14.19725227355957
1844,0,149,67.47130155563354,49.775636196136475,6.753674507141113
1845,0,404,33.1015408039093,22.890421748161316,7.604492664337158
1846,0,724,12.554457783699036,4.442349076271057,11.059562683105469
1847,0,43,32.07241892814636,6.670397520065308,8.771560668945312
1848,0,80,21.14560157060623,0.15204697847366333,7.830907344818115
1849,0,392,13.512769341468811,4.171955585479736,8.605552673339844
1850,0,500,50.76534152030945,46.28749191761017,9.289249420166016
1851,0,451,29.98877465724945,15.046526491641998,13.343416213989258
1852,0,399,92.52893924713135,90.4664933681488,15.603116989135742
1853,0,689,54.007989168167114,38.678178191185,14.322582244873047
1854,0,663,49.48003590106964,9.310173988342285,18.843894958496094
1855,0,147,14.256677031517029,6.696146726608276,11.046079635620117
1856,0,663,31.017965078353882,22.816240787506104,11.676533699035645
1857,0,857,11.630795896053314,1.8284931778907776,9.79284381866455
1858,0,116,68.21005940437317,65.32710790634155,8.561999320983887
1859,0,103,9.070701897144318,0.04444047808647156,7.8579816818237305
1860,0,979,11.36549562215805,2.511776238679886,4.298937797546387
1861,0,451,37.607863545417786,33.194729685783386,11.092397689819336
1862,0,426,87.8892719745636,81.3595175743103,20.241928100585938
1863,0,995,15.212975442409515,2.8556548058986664,9.507094383239746
1864,0,28,29.863330721855164,11.132942140102386,8.047107696533203
1865,0,854,18.728281557559967,6.746913492679596,12.636371612548828
1866,0,126,48.4627366065979,44.00742053985596,7.00504207611084
1867,0,66,21.811695396900177,10.326669365167618,11.298249244689941
1868,0,147,90.33880829811096,86.13409996032715,12.345039367675781
1869,0,985,24.50234442949295,17.525818943977356,12.545243263244629
1870,0,59,20.71136087179184,2.927185595035553,10.284643173217773
1871,0,542,24.838787317276,2.641753852367401,9.303132057189941
1872,0,145,99.80800151824951,99.76975917816162,14.235509872436523
1873,0,5,18.363605439662933,7.836250215768814,4.786452770233154
1874,0,451,12.605586647987366,6.598581373691559,7.12714147567749
1875,0,590,16.13723486661911,4.363711923360825,9.553915023803711
1876,0,500,7.2201550006866455,2.6833612471818924,6.628512382507324
1877,0,294,63.85968327522278,53.45912575721741,16.952228546142578
1878,0,689,34.08840894699097,30.825427174568176,10.829748153686523
1879,0,826,62.99980878829956,49.9853789806366,14.352624893188477
1880,0,912,22.734586894512177,5.164162814617157,7.76114559173584
1881,0,540,57.578450441360474,34.82805788516998,12.245121002197266
1882,0,62,5.539654195308685,1.668810099363327,7.1642632484436035
1883,0,702,12.196674197912216,5.904757976531982,6.6117048263549805
1884,0,986,13.278694450855255,5.830518901348114,7.9790802001953125
1885,0,925,85.58732271194458,81.62667155265808,13.500421524047852
1886,0,32,7.825192809104919,1.1947043240070343,7.290707588195801
1887,0,446,21.864190697669983,4.139158129692078,16.718788146972656
1888,0,510,56.73922300338745,48.55744242668152,12.336045265197754
1889,0,877,17.89925843477249,9.194928407669067,11.343955993652344
1890,0,502,27.55570411682129,8.637724816799164,12.465917587280273
1891,0,371,5.611106753349304,0.3984134644269943,6.860555171966553
1892,0,940,7.738703489303589,0.41040629148483276,10.42316722869873
1893,0,912,17.455019056797028,3.467532992362976,10.574186325073242
1894,0,147,63.92901539802551,49.350324273109436,10.962955474853516
1895,0,856,20.666833221912384,1.033473014831543,11.590723037719727
1896,0,175,19.012457132339478,12.188002467155457,11.25394058227539
1897,0,860,82.24102854728699,72.31171131134033,13.9234619140625
1898,0,353,37.492603063583374,6.9509536027908325,13.236262321472168
1899,0,940,24.205981194972992,2.0264729857444763,6.84184455871582
1900,0,675,17.011387646198273,2.694571018218994,9.7792387008667
1901,0,675,65.17468690872192,57.96937346458435,10.75343132019043
1902,0,540,24.346841871738434,8.221440017223358,10.102036476135254
1903,0,821,17.895644903182983,1.5364214777946472,8.077336311340332
1904,0,978,58.060312271118164,43.69662404060364,10.503786087036133
1905,0,358,34.331488609313965,7.528179883956909,11.26457691192627
1906,0,376,23.70007634162903,9.151868522167206,8.669036865234375
1907,0,408,30.648010969161987,10.912671685218811,14.795398712158203
1908,0,62,28.262609243392944,14.777055382728577,11.833392143249512
1909,0,116,49.74387586116791,40.35901427268982,8.823777198791504
1910,0,705,24.788925051689148,18.001466989517212,10.367176055908203
1911,0,439,10.413261502981186,4.978802055120468,9.801121711730957
1912,0,73,80.21396398544312,72.41169214248657,13.360939025878906
1913,0,741,29.002046585083008,17.6250159740448,12.51563549041748
1914,0,68,37.89185881614685,17.79600977897644,10.298665046691895
1915,0,811,86.32820248603821,81.857830286026,13.857215881347656
1916,0,116,22.1134752035141,15.776586532592773,6.762073516845703
1917,0,584,8.65703597664833,2.328959107398987,8.170037269592285
1918,0,766,27.91626751422882,11.772355437278748,15.997720718383789
1919,0,996,34.58082973957062,23.983053863048553,13.603185653686523
1920,0,577,60.31305193901062,40.855687856674194,11.959553718566895
1921,0,771,25.02109408378601,4.939074814319611,15.400140762329102
1922,0,675,15.31534492969513,0.9200721979141235,9.331244468688965
1923,0,439,35.462385416030884,21.853145956993103,16.24681854248047
1924,0,675,36.47237718105316,29.015451669692993,10.116472244262695
1925,0,812,19.335711002349854,3.8822561502456665,7.8479509353637695
1926,0,128,60.59733033180237,56.59094452857971,5.755980014801025
1927,0,43,65.51013588905334,52.96481251716614,8.291712760925293
1928,0,856,23.928290605545044,18.554404377937317,9.388617515563965
1929,0,73,24.677591025829315,15.512844920158386,11.649616241455078
1930,0,28,13.7547567486763,6.009355932474136,6.128740310668945
1931,0,689,15.548200905323029,2.525797486305237,11.89820384979248
1932,0,339,24.40517395734787,13.736039400100708,9.043037414550781
1933,0,940,37.560418248176575,17.186209559440613,13.748995780944824
1934,0,101,67.3114001750946,47.65844941139221,12.738285064697266
1935,0,206,60.76962351799011,42.93474555015564,11.309515953063965
1936,0,751,19.955766201019287,1.0272368788719177,12.860695838928223
1937,0,73,81.7865788936615,77.88318991661072,13.697914123535156
1938,0,438,34.950634837150574,23.49623143672943,14.46593189239502
1939,0,856,80.51478266716003,74.93051290512085,10.220824241638184
1940,0,996,17.658591270446777,5.445241928100586,8.209389686584473
1941,0,462,48.195621371269226,35.91521084308624,11.227091789245605
1942,0,856,76.27827525138855,56.96451663970947,12.16397762298584
1943,0,73,58.89177322387695,40.525615215301514,12.018861770629883
1944,0,297,22.06173539161682,11.414802819490433,11.112153053283691
1945,0,631,62.353044748306274,50.61538219451904,16.281494140625
1946,0,335,10.344001650810242,0.5775362253189087,11.157822608947754
1947,0,540,24.507802724838257,17.223912477493286,8.271337509155273
1948,0,175,40.353211760520935,23.81349951028824,18.184541702270508
1949,0,625,80.6242048740387,76.24027729034424,10.58735179901123
1950,0,354,62.129759788513184,58.55586528778076,12.396502494812012
1951,0,359,21.82876616716385,7.458972930908203,13.063925743103027
1952,0,241,9.573329985141754,5.384887009859085,6.782730579376221
1953,0,183,48.21694195270538,41.35936498641968,10.705610275268555
1954,0,993,8.73967856168747,2.4787254631519318,6.112126350402832
1955,0,493,40.01647233963013,30.76683282852173,14.21591854095459
1956,0,945,34.61973965167999,16.26756638288498,9.110840797424316
1957,0,739,99.36347007751465,99.20158386230469,14.008198738098145
1958,0,657,19.43887770175934,8.095479011535645,10.379434585571289
1959,0,408,20.087674260139465,4.654410481452942,6.267240047454834
1960,0,856,70.41996717453003,65.8498466014862,9.909868240356445
1961,0,996,14.505212008953094,1.7532303929328918,7.974418640136719
1962,0,293,12.272118031978607,3.702167421579361,9.272724151611328
1963,0,925,79.13906574249268,71.91559672355652,15.924175262451172
1964,0,689,31.046447157859802,21.869143843650818,8.982999801635742
1965,0,149,99.89857077598572,99.87655878067017,12.961288452148438
1966,0,926,20.82783430814743,2.7583032846450806,8.524764060974121
1967,0,550,16.156193614006042,0.90046226978302,13.3355131149292
1968,0,576,64.19097185134888,57.89174437522888,10.636144638061523
1969,0,676,15.197978913784027,6.386362761259079,8.025840759277344
1970,0,804,15.279242396354675,7.7877528965473175,13.016717910766602
1971,0,186,21.995219588279724,2.996252477169037,14.564692497253418
1972,0,146,87.44861483573914,85.86242198944092,13.17988109588623
1973,0,26,53.90499830245972,34.256380796432495,6.995832920074463
1974,0,969,33.48032534122467,18.638093769550323,11.003252983093262
1975,0,940,54.413801431655884,50.60238838195801,11.627758979797363
1976,0,645,22.800548374652863,1.4391034841537476,10.677519798278809
1977,0,465,6.54180645942688,0.5325555801391602,9.396503448486328
1978,0,465,16.528891026973724,0.7352083921432495,10.212697982788086
1979,0,766,30.935749411582947,24.20598566532135,9.477538108825684
1980,0,493,4.393588379025459,1.0129787027835846,9.70206069946289
1981,0,814,21.744506061077118,5.759969353675842,14.166336059570312
1982,0,937,15.06475955247879,7.2394803166389465,9.887014389038086
1983,0,675,33.66973400115967,18.777205049991608,7.468833923339844
1984,0,689,8.535952866077423,0.046550482511520386,8.7747220993042
1985,0,906,12.773469090461731,2.674102783203125,12.498966217041016
1986,0,432,41.595619916915894,22.797788679599762,13.046215057373047
1987,0,665,18.11249852180481,2.524273097515106,6.544747829437256
1988,0,448,36.19402050971985,27.822288870811462,12.76570987701416
1989,0,491,11.948610097169876,0.5997210741043091,10.066059112548828
1990,0,712,10.719475895166397,3.3111460506916046,5.789982795715332
1991,0,221,91.40688180923462,88.996821641922,13.407299041748047
1992,0,439,22.21647799015045,0.8267566561698914,10.75967025756836
1993,0,168,4.612818732857704,0.5562856793403625,4.185481071472168
1994,0,964,27.19569504261017,3.9702042937278748,10.852078437805176
1995,0,727,27.231380343437195,6.151001155376434,9.377878189086914
1996,0,493,24.573329091072083,4.636122286319733,12.547266960144043
1997,0,335,50.957709550857544,31.544923782348633,11.165680885314941
1998,0,856,23.205894231796265,2.2983595728874207,9.800337791442871
1999,0,860,40.325480699539185,25.919950008392334,10.04174518585205
2000,0,976,30.53387701511383,18.21548640727997,7.253615379333496
2001,0,413,6.986391544342041,0.5043409764766693,12.309951782226562
2002,0,228,22.114481031894684,8.64814668893814,8.961676597595215
2003,0,885,31.602516770362854,15.860331058502197,10.462926864624023
2004,0,675,96.31589651107788,94.04469132423401,16.748376846313477
2005,0,612,17.188499867916107,9.772317856550217,10.2149076461792
2006,0,73,47.259342670440674,33.58706533908844,9.501995086669922
2007,0,302,42.67608821392059,15.30420184135437,12.471833229064941
2008,0,152,27.4612694978714,17.3957422375679,12.333694458007812
2009,0,660,21.201902627944946,1.8695130944252014,10.859512329101562
2010,0,187,32.8345000743866,10.115963220596313,14.47795581817627
2011,0,813,25.726762413978577,12.470012903213501,14.036172866821289
2012,0,491,24.546295404434204,14.416611194610596,4.087167263031006
2013,0,408,11.845719814300537,1.8565252423286438,9.29397201538086
2014,0,822,5.801605805754662,1.4832209795713425,10.92761516571045
2015,0,146,41.57038927078247,34.396716952323914,10.847268104553223
2016,0,856,21.90804034471512,14.933568239212036,7.03529167175293
2017,0,349,28.532224893569946,11.282923817634583,12.954740524291992
2018,0,109,94.80764865875244,94.20920610427856,11.425134658813477
2019,0,556,58.146798610687256,37.311145663261414,16.222843170166016
2020,0,862,92.57341027259827,90.675288438797,11.803170204162598
2021,0,207,7.246830314397812,3.1029589474201202,10.431303977966309
2022,0,807,11.107515543699265,0.2614744007587433,6.31263542175293
2023,0,926,45.610031485557556,30.61068058013916,10.819013595581055
2024,0,901,55.93217611312866,48.78875017166138,13.610918045043945
2025,0,993,14.508050680160522,8.74568521976471,9.356911659240723
2026,0,675,94.24792528152466,92.19702482223511,19.139724731445312
2027,0,930,21.757550537586212,2.793249487876892,9.729053497314453
2028,0,550,32.839235663414,25.670629739761353,12.48305606842041
2029,0,181,33.13063979148865,13.382548093795776,16.454675674438477
2030,0,73,59.87262725830078,51.38905644416809,12.214873313903809
2031,0,556,20.07843255996704,11.38182133436203,10.284560203552246
2032,0,856,33.92510712146759,25.74378252029419,11.005621910095215
2033,0,188,20.153488218784332,7.565778493881226,8.693338394165039
2034,0,128,57.152026891708374,45.07049918174744,12.937323570251465
2035,0,712,78.2522201538086,73.80368113517761,11.904352188110352
2036,0,873,35.93335747718811,16.475141048431396,15.562711715698242
2037,0,98,26.367482542991638,20.18459439277649,8.902189254760742
2038,0,126,10.990343987941742,1.6472287476062775,9.231246948242188
2039,0,856,72.8717029094696,57.23658204078674,13.79093074798584
2040,0,210,12.89924532175064,2.87572517991066,9.033143043518066
2041,0,354,67.66313910484314,63.67638111114502,9.808439254760742
2042,0,946,10.50427258014679,6.787051260471344,6.083080291748047
2043,0,979,7.967677712440491,0.7535092532634735,7.325428009033203
2044,0,969,21.884413063526154,4.36619371175766,8.911511421203613
2045,0,690,6.746574491262436,0.22812634706497192,6.7935333251953125
2046,0,573,62.07814812660217,37.235814332962036,15.2741060256958
2047,0,372,29.338565468788147,10.406258702278137,15.048038482666016
2048,0,5,33.66538882255554,21.951428055763245,8.533750534057617
2049,0,926,7.243482023477554,1.7583087086677551,8.255071640014648
2050,0,856,74.1757333278656,69.79330778121948,12.330405235290527
2051,0,73,29.91344928741455,18.20550709962845,12.98968505859375
2052,0,943,16.23104363679886,7.383018732070923,8.840459823608398
2053,0,912,25.060376524925232,17.54094362258911,10.055033683776855
2054,0,387,69.49732899665833,63.81377577781677,13.717940330505371
2055,0,68,19.869528710842133,5.565957725048065,11.292887687683105
2056,0,596,15.504898130893707,5.642972886562347,10.726128578186035
2057,0,800,12.560415267944336,4.126352071762085,13.062475204467773
2058,0,683,40.6128466129303,33.69340002536774,13.952010154724121
2059,0,930,44.62627470493317,0.5492627620697021,16.3867244720459
2060,0,228,35.0803405046463,24.062299728393555,9.225614547729492
2061,0,439,10.576040297746658,0.4085563123226166,10.403474807739258
2062,0,183,12.048570066690445,3.0120179057121277,9.930185317993164
2063,0,689,65.51324725151062,54.78172302246094,10.611984252929688
2064,0,675,46.248358488082886,27.51433253288269,13.098870277404785
2065,0,975,31.041395664215088,19.976158440113068,5.99302864074707
2066,0,408,28.423377871513367,20.152729749679565,12.226606369018555
2067,0,949,56.29374384880066,48.363667726516724,11.201223373413086
2068,0,149,99.58299994468689,99.51325058937073,10.296667098999023
2069,0,103,13.120478391647339,1.3784326612949371,7.122099876403809
2070,0,556,11.864231526851654,0.004264712333679199,9.430770874023438
2071,0,121,14.14652168750763,0.5826488137245178,11.031806945800781
2072,0,741,10.405293852090836,2.54371240735054,10.70048713684082
2073,0,331,17.990484833717346,0.254136323928833,9.379487037658691
2074,0,761,24.229058623313904,10.995142161846161,14.256052017211914
2075,0,633,8.467361330986023,0.2287931740283966,11.246849060058594
2076,0,925,49.26876425743103,26.607930660247803,13.88259220123291
2077,0,78,47.69998490810394,38.30776810646057,11.168503761291504
2078,0,66,14.697222411632538,3.7884674966335297,8.941946983337402
2079,0,335,8.128523081541061,0.7356718182563782,11.063728332519531
2080,0,353,24.81195032596588,7.591564953327179,13.312383651733398
2081,0,494,35.542500019073486,7.763436436653137,13.321521759033203
2082,0,419,18.123094737529755,0.9266525506973267,12.425877571105957
2083,0,741,29.713088274002075,16.165608167648315,13.973909378051758
2084,0,188,44.55296993255615,33.655476570129395,19.274436950683594
2085,0,675,67.08225011825562,57.39516019821167,12.021599769592285
2086,0,148,40.328043699264526,36.15352213382721,6.484262466430664
2087,0,556,15.817788243293762,6.1494991183280945,7.156126022338867
2088,0,556,9.85642746090889,3.730166330933571,10.99824047088623
2089,0,465,43.945708870887756,33.84756147861481,5.901119709014893
2090,0,975,31.880608201026917,8.593952655792236,12.106321334838867
2091,0,116,34.24465358257294,29.156559705734253,8.993036270141602
2092,0,678,4.204461723566055,0.690966472029686,8.57893180847168
2093,0,781,99.5068907737732,99.35758113861084,15.628944396972656
2094,0,946,21.671263873577118,10.87154895067215,7.68545389175415
2095,0,126,19.968925416469574,6.402683258056641,9.656965255737305
2096,0,862,18.283961713314056,7.813014090061188,9.589102745056152
2097,0,73,10.530765354633331,1.933567225933075,7.7687811851501465
2098,0,408,21.22225910425186,9.657874703407288,8.55085277557373
2099,0,73,18.935737013816833,9.34748575091362,10.33946418762207
2100,0,59,55.160462856292725,37.35111057758331,11.303871154785156
2101,0,712,11.021941900253296,1.2329965829849243,12.013858795166016
2102,0,221,48.07899594306946,36.84966564178467,10.724220275878906
2103,0,660,36.88981533050537,30.39371967315674,7.9746294021606445
2104,0,727,20.42461782693863,5.7236820459365845,7.979702949523926
